"","SPP","SYS_NM","Area","escapement","Year","Enhancement_Rank"
"49425","PKE","CARNATION CREEK","23",NA,1970,"NONE"
"49426","PKE","CARNATION CREEK","23",NA,1971,"NONE"
"49427","PKE","CARNATION CREEK","23",NA,1972,"NONE"
"49428","PKE","CARNATION CREEK","23",NA,1973,"NONE"
"49429","PKE","CARNATION CREEK","23",NA,1974,"NONE"
"49430","PKE","CARNATION CREEK","23",NA,1975,"NONE"
"49431","PKE","CARNATION CREEK","23",NA,1976,"NONE"
"49432","PKE","CARNATION CREEK","23",NA,1977,"NONE"
"49433","PKE","CARNATION CREEK","23",NA,1978,"NONE"
"49434","PKE","CARNATION CREEK","23",NA,1979,"NONE"
"49435","PKE","CARNATION CREEK","23",40,1980,"NONE"
"49436","PKE","CARNATION CREEK","23",NA,1981,"NONE"
"49437","PKE","CARNATION CREEK","23",0,1982,"NONE"
"49438","PKE","CARNATION CREEK","23",NA,1983,"NONE"
"49439","PKE","CARNATION CREEK","23",0,1984,"NONE"
"49440","PKE","CARNATION CREEK","23",NA,1985,"NONE"
"49441","PKE","CARNATION CREEK","23",NA,1986,"NONE"
"49442","PKE","CARNATION CREEK","23",NA,1987,"NONE"
"49443","PKE","CARNATION CREEK","23",NA,1988,"NONE"
"49444","PKE","CARNATION CREEK","23",NA,1989,"NONE"
"49445","PKE","CARNATION CREEK","23",NA,1990,"NONE"
"49446","PKE","CARNATION CREEK","23",NA,1991,"NONE"
"49447","PKE","CARNATION CREEK","23",NA,1992,"NONE"
"49448","PKE","CARNATION CREEK","23",NA,1993,"NONE"
"49449","PKE","CARNATION CREEK","23",NA,1994,"NONE"
"49450","PKE","CARNATION CREEK","23",NA,1995,"NONE"
"49451","PKE","CARNATION CREEK","23",0,1996,"NONE"
"49452","PKE","CARNATION CREEK","23",NA,1997,"NONE"
"49453","PKE","CARNATION CREEK","23",0,1998,"NONE"
"49454","PKE","CARNATION CREEK","23",NA,1999,"NONE"
"49455","PKE","CARNATION CREEK","23",0,2000,"NONE"
"49456","PKE","CARNATION CREEK","23",NA,2001,"NONE"
"49457","PKE","CARNATION CREEK","23",0,2002,"NONE"
"49458","PKE","CARNATION CREEK","23",NA,2003,"NONE"
"49459","PKE","CARNATION CREEK","23",0,2004,"NONE"
"49460","PKE","CARNATION CREEK","23",NA,2005,"NONE"
"49461","PKE","CARNATION CREEK","23",NA,2006,"NONE"
"49462","PKE","CARNATION CREEK","23",NA,2007,"NONE"
"49463","PKE","CARNATION CREEK","23",NA,2008,"NONE"
"49464","PKE","CARNATION CREEK","23",NA,2009,"NONE"
"49465","PKE","CARNATION CREEK","23",NA,2010,"NONE"
"49466","PKE","CARNATION CREEK","23",NA,2011,"NONE"
"49467","PKE","CARNATION CREEK","23",NA,2012,"NONE"
"49468","PKE","CARNATION CREEK","23",NA,2013,"NONE"
"49469","PKE","CARNATION CREEK","23",NA,2014,"NONE"
"49470","PKE","CARNATION CREEK","23",NA,2015,"NONE"
"49471","PKE","CARNATION CREEK","23",NA,2016,"NONE"
"49472","PKE","CARNATION CREEK","23",NA,2017,"NONE"
"49473","PKE","CARNATION CREEK","23",NA,2018,"NONE"
"49474","PKE","FRANKLIN RIVER","23",NA,1950,"NONE"
"49475","PKE","FRANKLIN RIVER","23",NA,1951,"NONE"
"49476","PKE","FRANKLIN RIVER","23",NA,1952,"NONE"
"49477","PKE","FRANKLIN RIVER","23",NA,1953,"NONE"
"49478","PKE","FRANKLIN RIVER","23",NA,1954,"NONE"
"49479","PKE","FRANKLIN RIVER","23",NA,1955,"NONE"
"49480","PKE","FRANKLIN RIVER","23",NA,1956,"NONE"
"49481","PKE","FRANKLIN RIVER","23",NA,1957,"NONE"
"49482","PKE","FRANKLIN RIVER","23",NA,1958,"NONE"
"49483","PKE","FRANKLIN RIVER","23",NA,1959,"NONE"
"49484","PKE","FRANKLIN RIVER","23",NA,1960,"NONE"
"49485","PKE","FRANKLIN RIVER","23",NA,1961,"NONE"
"49486","PKE","FRANKLIN RIVER","23",0,1962,"NONE"
"49487","PKE","FRANKLIN RIVER","23",NA,1963,"NONE"
"49488","PKE","FRANKLIN RIVER","23",NA,1964,"NONE"
"49489","PKE","FRANKLIN RIVER","23",NA,1965,"NONE"
"49490","PKE","FRANKLIN RIVER","23",NA,1966,"NONE"
"49491","PKE","FRANKLIN RIVER","23",NA,1967,"NONE"
"49492","PKE","FRANKLIN RIVER","23",NA,1968,"NONE"
"49493","PKE","FRANKLIN RIVER","23",NA,1969,"NONE"
"49494","PKE","FRANKLIN RIVER","23",NA,1970,"NONE"
"49495","PKE","FRANKLIN RIVER","23",NA,1971,"NONE"
"49496","PKE","FRANKLIN RIVER","23",NA,1972,"NONE"
"49497","PKE","FRANKLIN RIVER","23",NA,1973,"NONE"
"49498","PKE","FRANKLIN RIVER","23",30,1974,"NONE"
"49499","PKE","FRANKLIN RIVER","23",NA,1975,"NONE"
"49500","PKE","FRANKLIN RIVER","23",80,1976,"NONE"
"49501","PKE","FRANKLIN RIVER","23",NA,1977,"NONE"
"49502","PKE","FRANKLIN RIVER","23",0,1978,"NONE"
"49503","PKE","FRANKLIN RIVER","23",NA,1979,"NONE"
"49504","PKE","FRANKLIN RIVER","23",NA,1980,"NONE"
"49505","PKE","FRANKLIN RIVER","23",NA,1981,"NONE"
"49506","PKE","FRANKLIN RIVER","23",NA,1982,"NONE"
"49507","PKE","FRANKLIN RIVER","23",NA,1983,"NONE"
"49508","PKE","FRANKLIN RIVER","23",0,1984,"NONE"
"49509","PKE","FRANKLIN RIVER","23",NA,1985,"NONE"
"49510","PKE","FRANKLIN RIVER","23",NA,1986,"NONE"
"49511","PKE","FRANKLIN RIVER","23",NA,1987,"NONE"
"49512","PKE","FRANKLIN RIVER","23",NA,1988,"NONE"
"49513","PKE","FRANKLIN RIVER","23",NA,1989,"NONE"
"49514","PKE","FRANKLIN RIVER","23",NA,1990,"NONE"
"49515","PKE","FRANKLIN RIVER","23",NA,1991,"NONE"
"49516","PKE","FRANKLIN RIVER","23",NA,1992,"NONE"
"49517","PKE","FRANKLIN RIVER","23",NA,1993,"NONE"
"49518","PKE","FRANKLIN RIVER","23",NA,1994,"NONE"
"49519","PKE","FRANKLIN RIVER","23",NA,1995,"NONE"
"49520","PKE","FRANKLIN RIVER","23",0,1996,"NONE"
"49521","PKE","FRANKLIN RIVER","23",NA,1997,"NONE"
"49522","PKE","FRANKLIN RIVER","23",0,1998,"NONE"
"49523","PKE","FRANKLIN RIVER","23",NA,1999,"NONE"
"49524","PKE","FRANKLIN RIVER","23",0,2000,"NONE"
"49525","PKE","FRANKLIN RIVER","23",NA,2001,"NONE"
"49526","PKE","FRANKLIN RIVER","23",0,2002,"NONE"
"49527","PKE","FRANKLIN RIVER","23",NA,2003,"NONE"
"49528","PKE","FRANKLIN RIVER","23",NA,2004,"NONE"
"49529","PKE","FRANKLIN RIVER","23",NA,2005,"NONE"
"49530","PKE","FRANKLIN RIVER","23",NA,2006,"NONE"
"49531","PKE","FRANKLIN RIVER","23",NA,2007,"NONE"
"49532","PKE","FRANKLIN RIVER","23",NA,2008,"NONE"
"49533","PKE","FRANKLIN RIVER","23",NA,2009,"NONE"
"49534","PKE","FRANKLIN RIVER","23",NA,2010,"NONE"
"49535","PKE","FRANKLIN RIVER","23",NA,2011,"NONE"
"49536","PKE","FRANKLIN RIVER","23",NA,2012,"NONE"
"49537","PKE","FRANKLIN RIVER","23",NA,2013,"NONE"
"49538","PKE","FRANKLIN RIVER","23",NA,2014,"NONE"
"49539","PKE","FRANKLIN RIVER","23",NA,2015,"NONE"
"49540","PKE","FRANKLIN RIVER","23",NA,2016,"NONE"
"49541","PKE","FRANKLIN RIVER","23",NA,2017,"NONE"
"49542","PKE","FRANKLIN RIVER","23",NA,2018,"NONE"
"49543","PKE","CHINA CREEK","23",NA,1950,"NONE"
"49544","PKE","CHINA CREEK","23",NA,1951,"NONE"
"49545","PKE","CHINA CREEK","23",NA,1952,"NONE"
"49546","PKE","CHINA CREEK","23",NA,1953,"NONE"
"49547","PKE","CHINA CREEK","23",NA,1954,"NONE"
"49548","PKE","CHINA CREEK","23",NA,1955,"NONE"
"49549","PKE","CHINA CREEK","23",NA,1956,"NONE"
"49550","PKE","CHINA CREEK","23",NA,1957,"NONE"
"49551","PKE","CHINA CREEK","23",NA,1958,"NONE"
"49552","PKE","CHINA CREEK","23",NA,1959,"NONE"
"49553","PKE","CHINA CREEK","23",NA,1960,"NONE"
"49554","PKE","CHINA CREEK","23",NA,1961,"NONE"
"49555","PKE","CHINA CREEK","23",NA,1962,"NONE"
"49556","PKE","CHINA CREEK","23",NA,1963,"NONE"
"49557","PKE","CHINA CREEK","23",NA,1964,"NONE"
"49558","PKE","CHINA CREEK","23",NA,1965,"NONE"
"49559","PKE","CHINA CREEK","23",NA,1966,"NONE"
"49560","PKE","CHINA CREEK","23",NA,1967,"NONE"
"49561","PKE","CHINA CREEK","23",NA,1968,"NONE"
"49562","PKE","CHINA CREEK","23",NA,1969,"NONE"
"49563","PKE","CHINA CREEK","23",NA,1970,"NONE"
"49564","PKE","CHINA CREEK","23",NA,1971,"NONE"
"49565","PKE","CHINA CREEK","23",NA,1972,"NONE"
"49566","PKE","CHINA CREEK","23",NA,1973,"NONE"
"49567","PKE","CHINA CREEK","23",NA,1974,"NONE"
"49568","PKE","CHINA CREEK","23",NA,1975,"NONE"
"49569","PKE","CHINA CREEK","23",NA,1976,"NONE"
"49570","PKE","CHINA CREEK","23",NA,1977,"NONE"
"49571","PKE","CHINA CREEK","23",NA,1978,"NONE"
"49572","PKE","CHINA CREEK","23",NA,1979,"NONE"
"49573","PKE","CHINA CREEK","23",NA,1980,"NONE"
"49574","PKE","CHINA CREEK","23",NA,1981,"NONE"
"49575","PKE","CHINA CREEK","23",20,1982,"NONE"
"49576","PKE","CHINA CREEK","23",NA,1983,"NONE"
"49577","PKE","CHINA CREEK","23",0,1984,"NONE"
"49578","PKE","CHINA CREEK","23",NA,1985,"NONE"
"49579","PKE","CHINA CREEK","23",NA,1986,"NONE"
"49580","PKE","CHINA CREEK","23",NA,1987,"NONE"
"49581","PKE","CHINA CREEK","23",NA,1988,"NONE"
"49582","PKE","CHINA CREEK","23",NA,1989,"NONE"
"49583","PKE","CHINA CREEK","23",NA,1990,"NONE"
"49584","PKE","CHINA CREEK","23",NA,1991,"NONE"
"49585","PKE","CHINA CREEK","23",NA,1992,"NONE"
"49586","PKE","CHINA CREEK","23",NA,1993,"NONE"
"49587","PKE","CHINA CREEK","23",NA,1994,"NONE"
"49588","PKE","CHINA CREEK","23",NA,1995,"NONE"
"49589","PKE","CHINA CREEK","23",NA,1996,"NONE"
"49590","PKE","CHINA CREEK","23",NA,1997,"NONE"
"49591","PKE","CHINA CREEK","23",NA,1998,"NONE"
"49592","PKE","CHINA CREEK","23",NA,1999,"NONE"
"49593","PKE","CHINA CREEK","23",0,2000,"NONE"
"49594","PKE","CHINA CREEK","23",NA,2001,"NONE"
"49595","PKE","CHINA CREEK","23",0,2002,"NONE"
"49596","PKE","CHINA CREEK","23",NA,2003,"NONE"
"49597","PKE","CHINA CREEK","23",NA,2004,"NONE"
"49598","PKE","CHINA CREEK","23",NA,2005,"NONE"
"49599","PKE","CHINA CREEK","23",NA,2006,"NONE"
"49600","PKE","CHINA CREEK","23",NA,2007,"NONE"
"49601","PKE","CHINA CREEK","23",NA,2008,"NONE"
"49602","PKE","CHINA CREEK","23",NA,2009,"NONE"
"49603","PKE","CHINA CREEK","23",NA,2010,"NONE"
"49604","PKE","CHINA CREEK","23",NA,2011,"NONE"
"49605","PKE","CHINA CREEK","23",NA,2012,"NONE"
"49606","PKE","CHINA CREEK","23",NA,2013,"NONE"
"49607","PKE","CHINA CREEK","23",NA,2014,"NONE"
"49608","PKE","CHINA CREEK","23",NA,2015,"NONE"
"49609","PKE","CHINA CREEK","23",NA,2016,"NONE"
"49610","PKE","CHINA CREEK","23",NA,2017,"NONE"
"49611","PKE","CHINA CREEK","23",NA,2018,"NONE"
"49612","PKE","NAHMINT RIVER","23",NA,1950,"NONE"
"49613","PKE","NAHMINT RIVER","23",NA,1951,"NONE"
"49614","PKE","NAHMINT RIVER","23",NA,1952,"NONE"
"49615","PKE","NAHMINT RIVER","23",NA,1953,"NONE"
"49616","PKE","NAHMINT RIVER","23",200,1954,"NONE"
"49617","PKE","NAHMINT RIVER","23",NA,1955,"NONE"
"49618","PKE","NAHMINT RIVER","23",200,1956,"NONE"
"49619","PKE","NAHMINT RIVER","23",NA,1957,"NONE"
"49620","PKE","NAHMINT RIVER","23",75,1958,"NONE"
"49621","PKE","NAHMINT RIVER","23",NA,1959,"NONE"
"49622","PKE","NAHMINT RIVER","23",75,1960,"NONE"
"49623","PKE","NAHMINT RIVER","23",NA,1961,"NONE"
"49624","PKE","NAHMINT RIVER","23",25,1962,"NONE"
"49625","PKE","NAHMINT RIVER","23",NA,1963,"NONE"
"49626","PKE","NAHMINT RIVER","23",NA,1964,"NONE"
"49627","PKE","NAHMINT RIVER","23",NA,1965,"NONE"
"49628","PKE","NAHMINT RIVER","23",0,1966,"NONE"
"49629","PKE","NAHMINT RIVER","23",NA,1967,"NONE"
"49630","PKE","NAHMINT RIVER","23",NA,1968,"NONE"
"49631","PKE","NAHMINT RIVER","23",NA,1969,"NONE"
"49632","PKE","NAHMINT RIVER","23",NA,1970,"NONE"
"49633","PKE","NAHMINT RIVER","23",NA,1971,"NONE"
"49634","PKE","NAHMINT RIVER","23",NA,1972,"NONE"
"49635","PKE","NAHMINT RIVER","23",NA,1973,"NONE"
"49636","PKE","NAHMINT RIVER","23",NA,1974,"NONE"
"49637","PKE","NAHMINT RIVER","23",NA,1975,"NONE"
"49638","PKE","NAHMINT RIVER","23",150,1976,"NONE"
"49639","PKE","NAHMINT RIVER","23",NA,1977,"NONE"
"49640","PKE","NAHMINT RIVER","23",NA,1978,"NONE"
"49641","PKE","NAHMINT RIVER","23",NA,1979,"NONE"
"49642","PKE","NAHMINT RIVER","23",NA,1980,"NONE"
"49643","PKE","NAHMINT RIVER","23",NA,1981,"NONE"
"49644","PKE","NAHMINT RIVER","23",0,1982,"NONE"
"49645","PKE","NAHMINT RIVER","23",NA,1983,"NONE"
"49646","PKE","NAHMINT RIVER","23",1,1984,"NONE"
"49647","PKE","NAHMINT RIVER","23",NA,1985,"NONE"
"49648","PKE","NAHMINT RIVER","23",30,1986,"NONE"
"49649","PKE","NAHMINT RIVER","23",NA,1987,"NONE"
"49650","PKE","NAHMINT RIVER","23",0,1988,"NONE"
"49651","PKE","NAHMINT RIVER","23",NA,1989,"NONE"
"49652","PKE","NAHMINT RIVER","23",0,1990,"NONE"
"49653","PKE","NAHMINT RIVER","23",NA,1991,"NONE"
"49654","PKE","NAHMINT RIVER","23",NA,1992,"NONE"
"49655","PKE","NAHMINT RIVER","23",NA,1993,"NONE"
"49656","PKE","NAHMINT RIVER","23",NA,1994,"NONE"
"49657","PKE","NAHMINT RIVER","23",NA,1995,"NONE"
"49658","PKE","NAHMINT RIVER","23",1,1996,"NONE"
"49659","PKE","NAHMINT RIVER","23",NA,1997,"NONE"
"49660","PKE","NAHMINT RIVER","23",NA,1998,"NONE"
"49661","PKE","NAHMINT RIVER","23",NA,1999,"NONE"
"49662","PKE","NAHMINT RIVER","23",0,2000,"NONE"
"49663","PKE","NAHMINT RIVER","23",NA,2001,"NONE"
"49664","PKE","NAHMINT RIVER","23",0,2002,"NONE"
"49665","PKE","NAHMINT RIVER","23",NA,2003,"NONE"
"49666","PKE","NAHMINT RIVER","23",1,2004,"NONE"
"49667","PKE","NAHMINT RIVER","23",NA,2005,"NONE"
"49668","PKE","NAHMINT RIVER","23",0,2006,"NONE"
"49669","PKE","NAHMINT RIVER","23",NA,2007,"NONE"
"49670","PKE","NAHMINT RIVER","23",0,2008,"NONE"
"49671","PKE","NAHMINT RIVER","23",NA,2009,"NONE"
"49672","PKE","NAHMINT RIVER","23",10,2010,"NONE"
"49673","PKE","NAHMINT RIVER","23",NA,2011,"NONE"
"49674","PKE","NAHMINT RIVER","23",0,2012,"NONE"
"49675","PKE","NAHMINT RIVER","23",NA,2013,"NONE"
"49676","PKE","NAHMINT RIVER","23",NA,2014,"NONE"
"49677","PKE","NAHMINT RIVER","23",NA,2015,"NONE"
"49678","PKE","NAHMINT RIVER","23",NA,2016,"NONE"
"49679","PKE","NAHMINT RIVER","23",NA,2017,"NONE"
"49680","PKE","NAHMINT RIVER","23",NA,2018,"NONE"
"49681","PKE","HENDERSON LAKE CREEK","23",NA,1950,"NONE"
"49682","PKE","HENDERSON LAKE CREEK","23",NA,1951,"NONE"
"49683","PKE","HENDERSON LAKE CREEK","23",NA,1952,"NONE"
"49684","PKE","HENDERSON LAKE CREEK","23",NA,1953,"NONE"
"49685","PKE","HENDERSON LAKE CREEK","23",NA,1954,"NONE"
"49686","PKE","HENDERSON LAKE CREEK","23",NA,1955,"NONE"
"49687","PKE","HENDERSON LAKE CREEK","23",NA,1956,"NONE"
"49688","PKE","HENDERSON LAKE CREEK","23",NA,1957,"NONE"
"49689","PKE","HENDERSON LAKE CREEK","23",NA,1958,"NONE"
"49690","PKE","HENDERSON LAKE CREEK","23",NA,1959,"NONE"
"49691","PKE","HENDERSON LAKE CREEK","23",NA,1960,"NONE"
"49692","PKE","HENDERSON LAKE CREEK","23",NA,1961,"NONE"
"49693","PKE","HENDERSON LAKE CREEK","23",NA,1962,"NONE"
"49694","PKE","HENDERSON LAKE CREEK","23",NA,1963,"NONE"
"49695","PKE","HENDERSON LAKE CREEK","23",NA,1964,"NONE"
"49696","PKE","HENDERSON LAKE CREEK","23",NA,1965,"NONE"
"49697","PKE","HENDERSON LAKE CREEK","23",NA,1966,"NONE"
"49698","PKE","HENDERSON LAKE CREEK","23",NA,1967,"NONE"
"49699","PKE","HENDERSON LAKE CREEK","23",NA,1968,"NONE"
"49700","PKE","HENDERSON LAKE CREEK","23",NA,1969,"NONE"
"49701","PKE","HENDERSON LAKE CREEK","23",NA,1970,"NONE"
"49702","PKE","HENDERSON LAKE CREEK","23",NA,1971,"NONE"
"49703","PKE","HENDERSON LAKE CREEK","23",400,1972,"NONE"
"49704","PKE","HENDERSON LAKE CREEK","23",NA,1973,"NONE"
"49705","PKE","HENDERSON LAKE CREEK","23",0,1974,"NONE"
"49706","PKE","HENDERSON LAKE CREEK","23",NA,1975,"NONE"
"49707","PKE","HENDERSON LAKE CREEK","23",NA,1976,"NONE"
"49708","PKE","HENDERSON LAKE CREEK","23",NA,1977,"NONE"
"49709","PKE","HENDERSON LAKE CREEK","23",90,1978,"NONE"
"49710","PKE","HENDERSON LAKE CREEK","23",NA,1979,"NONE"
"49711","PKE","HENDERSON LAKE CREEK","23",NA,1980,"NONE"
"49712","PKE","HENDERSON LAKE CREEK","23",NA,1981,"NONE"
"49713","PKE","HENDERSON LAKE CREEK","23",NA,1982,"NONE"
"49714","PKE","HENDERSON LAKE CREEK","23",NA,1983,"NONE"
"49715","PKE","HENDERSON LAKE CREEK","23",0,1984,"NONE"
"49716","PKE","HENDERSON LAKE CREEK","23",NA,1985,"NONE"
"49717","PKE","HENDERSON LAKE CREEK","23",NA,1986,"NONE"
"49718","PKE","HENDERSON LAKE CREEK","23",NA,1987,"NONE"
"49719","PKE","HENDERSON LAKE CREEK","23",NA,1988,"NONE"
"49720","PKE","HENDERSON LAKE CREEK","23",NA,1989,"NONE"
"49721","PKE","HENDERSON LAKE CREEK","23",NA,1990,"NONE"
"49722","PKE","HENDERSON LAKE CREEK","23",NA,1991,"NONE"
"49723","PKE","HENDERSON LAKE CREEK","23",NA,1992,"NONE"
"49724","PKE","HENDERSON LAKE CREEK","23",NA,1993,"NONE"
"49725","PKE","HENDERSON LAKE CREEK","23",NA,1994,"NONE"
"49726","PKE","HENDERSON LAKE CREEK","23",NA,1995,"NONE"
"49727","PKE","HENDERSON LAKE CREEK","23",NA,1996,"NONE"
"49728","PKE","HENDERSON LAKE CREEK","23",NA,1997,"NONE"
"49729","PKE","HENDERSON LAKE CREEK","23",0,1998,"NONE"
"49730","PKE","HENDERSON LAKE CREEK","23",NA,1999,"NONE"
"49731","PKE","HENDERSON LAKE CREEK","23",NA,2000,"NONE"
"49732","PKE","HENDERSON LAKE CREEK","23",NA,2001,"NONE"
"49733","PKE","HENDERSON LAKE CREEK","23",0,2002,"NONE"
"49734","PKE","HENDERSON LAKE CREEK","23",NA,2003,"NONE"
"49735","PKE","HENDERSON LAKE CREEK","23",NA,2004,"NONE"
"49736","PKE","HENDERSON LAKE CREEK","23",NA,2005,"NONE"
"49737","PKE","HENDERSON LAKE CREEK","23",NA,2006,"NONE"
"49738","PKE","HENDERSON LAKE CREEK","23",NA,2007,"NONE"
"49739","PKE","HENDERSON LAKE CREEK","23",NA,2008,"NONE"
"49740","PKE","HENDERSON LAKE CREEK","23",NA,2009,"NONE"
"49741","PKE","HENDERSON LAKE CREEK","23",NA,2010,"NONE"
"49742","PKE","HENDERSON LAKE CREEK","23",NA,2011,"NONE"
"49743","PKE","HENDERSON LAKE CREEK","23",NA,2012,"NONE"
"49744","PKE","HENDERSON LAKE CREEK","23",NA,2013,"NONE"
"49745","PKE","HENDERSON LAKE CREEK","23",NA,2014,"NONE"
"49746","PKE","HENDERSON LAKE CREEK","23",NA,2015,"NONE"
"49747","PKE","HENDERSON LAKE CREEK","23",NA,2016,"NONE"
"49748","PKE","HENDERSON LAKE CREEK","23",NA,2017,"NONE"
"49749","PKE","HENDERSON LAKE CREEK","23",NA,2018,"NONE"
"49750","PKE","EFFINGHAM RIVER","23",NA,1950,"NONE"
"49751","PKE","EFFINGHAM RIVER","23",NA,1951,"NONE"
"49752","PKE","EFFINGHAM RIVER","23",NA,1952,"NONE"
"49753","PKE","EFFINGHAM RIVER","23",NA,1953,"NONE"
"49754","PKE","EFFINGHAM RIVER","23",NA,1954,"NONE"
"49755","PKE","EFFINGHAM RIVER","23",NA,1955,"NONE"
"49756","PKE","EFFINGHAM RIVER","23",NA,1956,"NONE"
"49757","PKE","EFFINGHAM RIVER","23",NA,1957,"NONE"
"49758","PKE","EFFINGHAM RIVER","23",75,1958,"NONE"
"49759","PKE","EFFINGHAM RIVER","23",NA,1959,"NONE"
"49760","PKE","EFFINGHAM RIVER","23",NA,1960,"NONE"
"49761","PKE","EFFINGHAM RIVER","23",NA,1961,"NONE"
"49762","PKE","EFFINGHAM RIVER","23",NA,1962,"NONE"
"49763","PKE","EFFINGHAM RIVER","23",NA,1963,"NONE"
"49764","PKE","EFFINGHAM RIVER","23",NA,1964,"NONE"
"49765","PKE","EFFINGHAM RIVER","23",NA,1965,"NONE"
"49766","PKE","EFFINGHAM RIVER","23",NA,1966,"NONE"
"49767","PKE","EFFINGHAM RIVER","23",NA,1967,"NONE"
"49768","PKE","EFFINGHAM RIVER","23",NA,1968,"NONE"
"49769","PKE","EFFINGHAM RIVER","23",NA,1969,"NONE"
"49770","PKE","EFFINGHAM RIVER","23",NA,1970,"NONE"
"49771","PKE","EFFINGHAM RIVER","23",NA,1971,"NONE"
"49772","PKE","EFFINGHAM RIVER","23",NA,1972,"NONE"
"49773","PKE","EFFINGHAM RIVER","23",NA,1973,"NONE"
"49774","PKE","EFFINGHAM RIVER","23",150,1974,"NONE"
"49775","PKE","EFFINGHAM RIVER","23",NA,1975,"NONE"
"49776","PKE","EFFINGHAM RIVER","23",250,1976,"NONE"
"49777","PKE","EFFINGHAM RIVER","23",NA,1977,"NONE"
"49778","PKE","EFFINGHAM RIVER","23",NA,1978,"NONE"
"49779","PKE","EFFINGHAM RIVER","23",NA,1979,"NONE"
"49780","PKE","EFFINGHAM RIVER","23",NA,1980,"NONE"
"49781","PKE","EFFINGHAM RIVER","23",NA,1981,"NONE"
"49782","PKE","EFFINGHAM RIVER","23",NA,1982,"NONE"
"49783","PKE","EFFINGHAM RIVER","23",NA,1983,"NONE"
"49784","PKE","EFFINGHAM RIVER","23",0,1984,"NONE"
"49785","PKE","EFFINGHAM RIVER","23",NA,1985,"NONE"
"49786","PKE","EFFINGHAM RIVER","23",NA,1986,"NONE"
"49787","PKE","EFFINGHAM RIVER","23",NA,1987,"NONE"
"49788","PKE","EFFINGHAM RIVER","23",NA,1988,"NONE"
"49789","PKE","EFFINGHAM RIVER","23",NA,1989,"NONE"
"49790","PKE","EFFINGHAM RIVER","23",NA,1990,"NONE"
"49791","PKE","EFFINGHAM RIVER","23",NA,1991,"NONE"
"49792","PKE","EFFINGHAM RIVER","23",NA,1992,"NONE"
"49793","PKE","EFFINGHAM RIVER","23",NA,1993,"NONE"
"49794","PKE","EFFINGHAM RIVER","23",NA,1994,"NONE"
"49795","PKE","EFFINGHAM RIVER","23",NA,1995,"NONE"
"49796","PKE","EFFINGHAM RIVER","23",0,1996,"NONE"
"49797","PKE","EFFINGHAM RIVER","23",NA,1997,"NONE"
"49798","PKE","EFFINGHAM RIVER","23",0,1998,"NONE"
"49799","PKE","EFFINGHAM RIVER","23",NA,1999,"NONE"
"49800","PKE","EFFINGHAM RIVER","23",0,2000,"NONE"
"49801","PKE","EFFINGHAM RIVER","23",NA,2001,"NONE"
"49802","PKE","EFFINGHAM RIVER","23",0,2002,"NONE"
"49803","PKE","EFFINGHAM RIVER","23",NA,2003,"NONE"
"49804","PKE","EFFINGHAM RIVER","23",NA,2004,"NONE"
"49805","PKE","EFFINGHAM RIVER","23",NA,2005,"NONE"
"49806","PKE","EFFINGHAM RIVER","23",NA,2006,"NONE"
"49807","PKE","EFFINGHAM RIVER","23",NA,2007,"NONE"
"49808","PKE","EFFINGHAM RIVER","23",NA,2008,"NONE"
"49809","PKE","EFFINGHAM RIVER","23",NA,2009,"NONE"
"49810","PKE","EFFINGHAM RIVER","23",NA,2010,"NONE"
"49811","PKE","EFFINGHAM RIVER","23",NA,2011,"NONE"
"49812","PKE","EFFINGHAM RIVER","23",NA,2012,"NONE"
"49813","PKE","EFFINGHAM RIVER","23",NA,2013,"NONE"
"49814","PKE","EFFINGHAM RIVER","23",NA,2014,"NONE"
"49815","PKE","EFFINGHAM RIVER","23",NA,2015,"NONE"
"49816","PKE","EFFINGHAM RIVER","23",NA,2016,"NONE"
"49817","PKE","EFFINGHAM RIVER","23",NA,2017,"NONE"
"49818","PKE","EFFINGHAM RIVER","23",NA,2018,"NONE"
"49819","PKE","TOQUART RIVER","23",NA,1950,"NONE"
"49820","PKE","TOQUART RIVER","23",NA,1951,"NONE"
"49821","PKE","TOQUART RIVER","23",NA,1952,"NONE"
"49822","PKE","TOQUART RIVER","23",NA,1953,"NONE"
"49823","PKE","TOQUART RIVER","23",0,1954,"NONE"
"49824","PKE","TOQUART RIVER","23",NA,1955,"NONE"
"49825","PKE","TOQUART RIVER","23",200,1956,"NONE"
"49826","PKE","TOQUART RIVER","23",NA,1957,"NONE"
"49827","PKE","TOQUART RIVER","23",200,1958,"NONE"
"49828","PKE","TOQUART RIVER","23",NA,1959,"NONE"
"49829","PKE","TOQUART RIVER","23",200,1960,"NONE"
"49830","PKE","TOQUART RIVER","23",NA,1961,"NONE"
"49831","PKE","TOQUART RIVER","23",25,1962,"NONE"
"49832","PKE","TOQUART RIVER","23",NA,1963,"NONE"
"49833","PKE","TOQUART RIVER","23",0,1964,"NONE"
"49834","PKE","TOQUART RIVER","23",NA,1965,"NONE"
"49835","PKE","TOQUART RIVER","23",0,1966,"NONE"
"49836","PKE","TOQUART RIVER","23",NA,1967,"NONE"
"49837","PKE","TOQUART RIVER","23",NA,1968,"NONE"
"49838","PKE","TOQUART RIVER","23",NA,1969,"NONE"
"49839","PKE","TOQUART RIVER","23",NA,1970,"NONE"
"49840","PKE","TOQUART RIVER","23",NA,1971,"NONE"
