"","V1","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost"
"1525",1525,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1956,400,"NONE",5.99146454710798,-2.01003826456752,7.16516013327743,0.706579253920536,"Pre"
"1526",1526,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1957,3500,"NONE",8.1605182474775,-0.257725194731055,7.16516013327743,0.962377870981609,"Pre"
"1527",1527,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1958,7500,"NONE",8.9226582995244,0.357984768567735,7.26652641030447,1.05225779017736,"Pre"
"1528",1528,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1959,3500,"NONE",8.1605182474775,-0.257725194731055,7.80878983539685,0.962377870981609,"Pre"
"1529",1529,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1960,15000,"NONE",9.61580548008435,0.917957471691022,8.71487506864094,1.1340013127913,"Pre"
"1530",1530,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1961,15000,"NONE",9.61580548008435,0.917957471691022,9.07869687679265,1.1340013127913,"Pre"
"1531",1531,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1962,3500,"NONE",8.1605182474775,-0.257725194731055,8.88816186378093,0.962377870981609,"Pre"
"1532",1532,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1963,12000,"NONE",9.39266192877014,0.737686526185615,9.19619778410408,1.10768577628681,"Pre"
"1533",1533,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1964,15000,"NONE",9.61580548008435,0.917957471691022,9.19619778410408,1.1340013127913,"Pre"
"1534",1534,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1965,3500,"NONE",8.1605182474775,-0.257725194731055,8.83237597595237,0.962377870981609,"Pre"
"1535",1535,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1966,8000,"NONE",8.98719682066197,0.410123493431032,9.03904561924849,1.0598688808808,"Pre"
"1536",1536,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1967,7500,"NONE",8.9226582995244,0.357984768567735,8.92154471193706,1.05225779017736,"Pre"
"1537",1537,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1968,7500,"NONE",8.9226582995244,0.357984768567735,8.74825791679707,1.05225779017736,"Pre"
"1538",1538,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1969,7500,"NONE",8.9226582995244,0.357984768567735,8.93879292980879,1.05225779017736,"Pre"
"1539",1539,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1970,7500,"NONE",8.9226582995244,0.357984768567735,8.9226582995244,1.05225779017736,"Pre"
"1540",1540,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1971,3500,"NONE",8.1605182474775,-0.257725194731055,8.73212328651268,0.962377870981609,"Pre"
"1541",1541,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1972,15000,"NONE",9.61580548008435,0.917957471691022,8.90541008165266,1.1340013127913,"Pre"
"1542",1542,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1973,7500,"NONE",8.9226582995244,0.357984768567735,8.90541008165266,1.05225779017736,"Pre"
"1543",1543,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1974,7500,"NONE",8.9226582995244,0.357984768567735,8.90541008165266,1.05225779017736,"Pre"
"1544",1544,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1975,7500,"NONE",8.9226582995244,0.357984768567735,9.09594509466439,1.05225779017736,"Pre"
"1545",1545,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1976,1500,"NONE",7.3132203870903,-0.942231583184245,8.52029882141588,0.862455208444979,"Pre"
"1546",1546,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1977,500,"NONE",6.21460809842219,-1.82976731906212,7.84328627114032,0.732894790425025,"Pre"
"1547",1547,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1978,2500,"NONE",7.82404601085629,-0.529550967310136,7.5686331989733,0.922697372157403,"Pre"
"1548",1548,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1979,1600,"NONE",7.37775890822787,-0.890092858320948,7.18240835114916,0.870066299148425,"Pre"
"1549",1549,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1980,5900,"NONE",8.68270762989381,0.16413585904647,7.52478016185004,1.02396017382792,"Post"
"1550",1550,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1981,4000,"NONE",8.29404964010203,-0.149849209692255,8.04464054727,0.978125358266859,"Post"
"1551",1551,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1982,4500,"NONE",8.41183267575841,-0.0546958473063745,8.19158721349553,0.992015626464933,"Post"
"1552",1552,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1983,11000,"NONE",9.30565055178051,0.667392658819666,8.67356012438369,1.09742443978844,"Post"
"1553",1553,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1984,9580,"NONE",9.16743287096491,0.555730762881175,8.79474143465146,1.08112429396909,"Post"
"1554",1554,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1985,6380,"NONE",8.76092337633884,0.227324001755561,8.91145986871066,1.03318423304306,"Post"
"1555",1555,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1986,17000,"NONE",9.74096862303835,1.01907300019212,9.24374385553065,1.14876192423638,"Post"
"1556",1556,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1987,13000,"NONE",9.47270463644367,0.802350615773412,9.28550737669644,1.11712529082037,"Post"
"1557",1557,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1988,13000,"NONE",9.47270463644367,0.802350615773412,9.36182531806613,1.11712529082037,"Post"
"1558",1558,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1989,3000,"NONE",8.00636756765025,-0.382258880060959,9.17318636589399,0.944198731058923,"Post"
"1559",1559,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1990,2200,"NONE",7.69621263934641,-0.632823692932314,8.661997369971,0.907621858056064,"Post"
"1560",1560,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1991,30700,"NONE",10.3320179335753,1.49656391320882,8.8768256942539,1.21846494552372,"Post"
"1561",1561,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1992,45000,"NONE",10.7144177687525,1.80549320756889,9.1872539773311,1.26356173081126,"Post"
"1562",1562,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1993,32000,"NONE",10.3734911817819,1.53006889967761,9.779034880864,1.22335592610869,"Post"
"1563",1563,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1994,18000,"NONE",9.7981270368783,1.0652495589402,10.304513480247,1.15550267169282,"Post"
"1564",1564,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1995,1536,"NONE",7.33693691370762,-0.923071716577177,9.55574322528006,0.865252121545456,"Post"
"1565",1565,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1996,7286,"NONE",8.89370997756851,0.334598292288009,9.10056627748407,1.04884388635317,"Post"
"1566",1566,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1997,8412,"NONE",9.03741453682259,0.450692871842731,8.76654711624425,1.06579110509483,"Post"
"1567",1567,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1998,21980,"NONE",9.99788822795761,1.22663060078104,8.81648741401408,1.17906070366402,"Post"
"1568",1568,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1999,5752,"NONE",8.65730289940088,0.143612143441435,9.1465789104374,1.0209641691989,"Post"
"1569",1569,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2000,7844,"NONE",8.96750418731624,0.394214408844813,9.16502746287433,1.05754650943593,"Post"
"1570",1570,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2001,11211,"NONE",9.32465071815359,0.682742320222219,9.23683650820708,1.09966514792828,"Post"
"1571",1571,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2002,52,"NONE",3.95124371858143,-3.65827114260582,7.72517538086304,0.465974023009295,"Post"
"1572",1572,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2003,NA,"NONE",NA,NA,NA,NA,"Post"
"1573",1573,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2004,19545,"NONE",9.88047477822706,1.13177581571861,NA,1.16521402109442,"Post"
"1574",1574,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2005,NA,"NONE",NA,NA,NA,NA,"Post"
"1575",1575,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2006,1472,"NONE",7.29437729928882,-0.957454345546,NA,0.860233024734194,"Post"
"1576",1576,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2007,794,"NONE",6.67708346124714,-1.45614742084685,NA,0.787434960737676,"Post"
"1577",1577,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2008,4582,"NONE",8.42989086301344,-0.0401071824249328,NA,0.994145246089232,"Post"
"1578",1578,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2009,12800,"NONE",9.45720044990771,0.789825251048912,7.96463801836428,1.11529686699026,"Post"
"1579",1579,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2010,1522,"NONE",7.32778053842163,-0.930468876031195,7.97298882814748,0.864172301283261,"Post"
"1580",1580,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2011,689,"NONE",6.53524127101366,-1.57073744863547,7.93752828058911,0.770707372989868,"Post"
"1581",1581,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2012,1431,"NONE",7.26612877955645,-0.980275472714098,7.64658775972486,0.856901649268325,"Post"
"1582",1582,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2013,3112,"NONE",8.04302088529828,-0.352647770130125,7.29304286857251,0.948521292535143,"Post"
"1583",1583,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2014,1150,"NONE",7.0475172213573,-1.15688515765847,7.22297703930642,0.831120575129228,"Post"
"1584",1584,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2015,NA,"NONE",NA,NA,NA,NA,"Post"
"1585",1585,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2016,NA,"NONE",NA,NA,NA,NA,"Post"
"1586",1586,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2017,NA,"NONE",NA,NA,NA,NA,"Post"
"1587",1587,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",2018,NA,"NONE",NA,NA,NA,NA,"Post"
"1588",1588,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1950,NA,"HIGH",NA,NA,NA,NA,"Pre"
"1589",1589,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1951,NA,"HIGH",NA,NA,NA,NA,"Pre"
"1590",1590,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1952,NA,"HIGH",NA,NA,NA,NA,"Pre"
"1591",1591,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1953,7500,"HIGH",8.9226582995244,0.372549957019833,NA,1.03172669525835,"Pre"
"1592",1592,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1954,4500,"HIGH",8.41183267575841,-0.321039943417472,NA,0.972659944636572,"Pre"
"1593",1593,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1955,3500,"HIGH",8.1605182474775,-0.662270181643861,NA,0.943600465291182,"Pre"
"1594",1594,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1956,7500,"HIGH",8.9226582995244,0.372549957019833,8.60441688057118,1.03172669525835,"Pre"
"1595",1595,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1957,3500,"HIGH",8.1605182474775,-0.662270181643861,8.41388186755946,0.943600465291182,"Pre"
"1596",1596,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1958,15000,"HIGH",9.61580548008435,1.31369280809421,8.71487506864094,1.11187528169082,"Pre"
"1597",1597,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1959,15000,"HIGH",9.61580548008435,1.31369280809421,9.07869687679265,1.11187528169082,"Pre"
"1598",1598,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1960,15000,"HIGH",9.61580548008435,1.31369280809421,9.25198367193264,1.11187528169082,"Pre"
"1599",1599,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1961,3500,"HIGH",8.1605182474775,-0.662270181643861,9.25198367193264,0.943600465291182,"Pre"
"1600",1600,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1962,3500,"HIGH",8.1605182474775,-0.662270181643861,8.88816186378093,0.943600465291182,"Pre"
"1601",1601,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1963,3000,"HIGH",8.00636756765025,-0.87157321911778,8.4858023856724,0.925776027087773,"Pre"
"1602",1602,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1964,7500,"HIGH",8.9226582995244,0.372549957019833,8.31251559053241,1.03172669525835,"Pre"
"1603",1603,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1965,3500,"HIGH",8.1605182474775,-0.662270181643861,8.31251559053241,0.943600465291182,"Pre"
"1604",1604,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1966,8000,"HIGH",8.98719682066197,0.460179207330668,8.51918523382853,1.0391892824039,"Pre"
"1605",1605,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1967,3500,"HIGH",8.1605182474775,-0.662270181643861,8.55772290378535,0.943600465291182,"Pre"
"1606",1606,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1968,3500,"HIGH",8.1605182474775,-0.662270181643861,8.36718789077362,0.943600465291182,"Pre"
"1607",1607,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1969,1500,"HIGH",7.3132203870903,-1.81271607019216,8.15536342567682,0.845627440655311,"Pre"
"1608",1608,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1970,5000,"HIGH",8.51719319141624,-0.177983318680473,8.03786251836539,0.984842777709554,"Pre"
"1609",1609,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1971,1500,"HIGH",7.3132203870903,-1.81271607019216,7.82603805326859,0.845627440655311,"Pre"
"1610",1610,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1972,15000,"HIGH",9.61580548008435,1.31369280809421,8.1898598614203,1.11187528169082,"Pre"
"1611",1611,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1973,15000,"HIGH",9.61580548008435,1.31369280809421,8.76550613466881,1.11187528169082,"Pre"
"1612",1612,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1974,7500,"HIGH",8.9226582995244,0.372549957019833,8.86687241169585,1.03172669525835,"Pre"
"1613",1613,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1975,3500,"HIGH",8.1605182474775,-0.662270181643861,9.07869687679265,0.943600465291182,"Pre"
"1614",1614,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1976,1500,"HIGH",7.3132203870903,-1.81271607019216,8.50305060354414,0.845627440655311,"Pre"
"1615",1615,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1977,5000,"HIGH",8.51719319141624,-0.177983318680473,8.22839753137711,0.984842777709554,"Pre"
"1616",1616,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1978,10000,"HIGH",9.21034037197618,0.763159532393904,8.30031804949006,1.06499136414202,"Pre"
"1617",1617,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1979,700,"HIGH",6.5510803350434,-2.84753620885585,7.89795857138153,0.75750121068814,"Pre"
"1618",1618,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1980,8500,"HIGH",9.04782144247841,0.542494235108079,8.33160883522856,1.04619930549548,"Post"
"1619",1619,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1981,7000,"HIGH",8.85366542803745,0.278872669430516,8.41572689438386,1.02374905172364,"Post"
"1620",1620,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1982,11000,"HIGH",9.30565055178051,0.89256999076869,8.43955443933494,1.07601207720006,"Post"
"1621",1621,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1983,7500,"HIGH",8.9226582995244,0.372549957019833,9.03244893045519,1.03172669525835,"Post"
"1622",1622,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1984,7000,"HIGH",8.85366542803745,0.278872669430516,8.98390992684495,1.02374905172364,"Post"
"1623",1623,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1985,5250,"HIGH",8.56598335558567,-0.111736905943555,8.91198940873201,0.990484382839981,"Post"
"1624",1624,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1986,3500,"HIGH",8.1605182474775,-0.662270181643861,8.62570633265626,0.943600465291182,"Post"
"1625",1625,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1987,3500,"HIGH",8.1605182474775,-0.662270181643861,8.43517131964453,0.943600465291182,"Post"
"1626",1626,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1988,2000,"HIGH",7.60090245954208,-1.42210649481809,8.12198057752069,0.878892109538974,"Post"
"1627",1627,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1989,3500,"HIGH",8.1605182474775,-0.662270181643861,8.02061430049365,0.943600465291182,"Post"
"1628",1628,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1990,4000,"HIGH",8.29404964010203,-0.480963643743708,8.05399714864978,0.959040695971436,"Post"
"1629",1629,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1991,16500,"HIGH",9.71111565988867,1.44310326646899,8.44164650175257,1.12289599474885,"Post"
"1630",1630,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1992,23700,"HIGH",10.0732303271232,1.93477608848302,9.05972846864786,1.16476730219883,"Post"
"1631",1631,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1993,10000,"HIGH",9.21034037197618,0.763159532393904,9.32218399977253,1.06499136414202,"Post"
"1632",1632,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1994,13000,"HIGH",9.47270463644367,1.11939304066771,9.61684774885794,1.09532853569406,"Post"
"1633",1633,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1995,3000,"HIGH",8.00636756765025,-0.87157321911778,9.19066072579833,0.925776027087773,"Post"
"1634",1634,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1996,8509,"HIGH",9.04887970584956,0.543931126195924,8.93457307047992,1.04632167245541,"Post"
"1635",1635,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1997,12296,"HIGH",9.41702928521843,1.04379804402592,8.98624529879048,1.08889079660345,"Post"
"1636",1636,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1998,18634,"HIGH",9.83274314801037,1.60824689562925,9.07625492668215,1.13695977733023,"Post"
"1637",1637,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",1999,10572,"HIGH",9.26596427572418,0.838684674570759,9.39115410370064,1.07142315436247,"Post"
"1638",1638,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2000,4000,"HIGH",8.29404964010203,-0.480963643743708,9.20244658726375,0.959040695971436,"Post"
"1639",1639,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2001,4000,"HIGH",8.29404964010203,-0.480963643743708,8.92170167598465,0.959040695971436,"Post"
"1640",1640,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2002,6594,"HIGH",8.79391542363168,0.197745181538651,8.66199474488998,1.01684016061543,"Post"
"1641",1641,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2003,9500,"HIGH",9.15904707758863,0.693514414192745,8.63526544535609,1.05906032214412,"Post"
"1642",1642,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2004,10515,"HIGH",9.2605580881368,0.831344249705554,8.87689255736478,1.07079803706376,"Post"
"1643",1643,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2005,11100,"HIGH",9.31470038730042,0.904857695662892,9.13205524416438,1.07705850939326,"Post"
"1644",1644,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2006,7780,"HIGH",8.95931161717244,0.422317176508109,9.17340429254957,1.0359649172117,"Post"
"1645",1645,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2007,5140,"HIGH",8.54480835844921,-0.140487938531466,9.01984461276472,0.988035918594872,"Post"
"1646",1646,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2008,2134,"HIGH",7.6657534318617,-1.33405300387764,8.62114344869594,0.886390825404758,"Post"
"1647",1647,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2009,4575,"HIGH",8.42836197770962,-0.298596752705703,8.39955884629824,0.974571227295234,"Post"
"1648",1648,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2010,1450,"HIGH",7.27931883541462,-1.8587469910337,7.97956065085879,0.841707405313787,"Post"
"1649",1649,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2011,7455,"HIGH",8.91664022719884,0.364378725995165,8.07251861804619,1.03103082574684,"Post"
"1650",1650,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2012,3067,"HIGH",8.02845516411425,-0.841583075476537,8.16319405110933,0.928330015164087,"Post"
"1651",1651,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2013,4101,"HIGH",8.31898612539206,-0.447105329781187,8.13585008802994,0.961924100972053,"Post"
