"","Year","SPECIES","SYS_NM","SPP","Area","CU_name","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost","Total.ER","p3","p4","p5","TR","age3","age4","age5","r3","r4","r5","recruits","rps","logrps"
"1478",2011,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",2425,"NONE",7.79358680337158,1.05008474794061,NA,1.22748463365971,"Post",0.050336622,0.247058582,0.736015855,0.016925563,2553.53639634612,630.873081166662,1879.44327403031,43.2200411491492,139.702616324329,5663.90575118081,2.49517763335294,5806.1035451385,2.3942695031499,0.873078175214918
"1479",2011,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",135,"NONE",4.90527477843843,-0.44368000762752,3.85189970801582,0.877017256533183,"Post",0.050336622,0.247058582,0.736015855,0.016925563,142.155634435763,35.12076946701,104.628800822306,2.40606414644748,1901.20432048081,108.503941593502,25.0230671230538,2034.73132919737,15.0720839199805,2.71284428575776
"1480",2011,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",282,"NONE",5.64190707093811,-0.495714725440428,5.92484234149643,0.874196796430189,"Post",0.050336622,0.247058582,0.736015855,0.016925563,296.947325265816,73.3633851088654,218.557939495483,5.02600066146807,36.4215387065289,1088.13952855198,31.225365811674,1155.78643307018,4.09853345060348,1.41062921474739
"1481",2011,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",537,"NONE",6.28599809450886,-0.288581452386622,6.13497728061309,0.936110988571933,"Post",0.050336622,0.247058582,0.736015855,0.016925563,565.46352364448,139.702616324329,416.190118826505,9.57078849364664,365.256002456904,1357.84932622726,29.6035003499945,1752.70882903415,3.26388981198167,1.18291967794798
"1482",2011,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",7308,"NONE",8.8967249174979,0.67719992033757,8.62697038427336,1.07402806661381,"Post",0.050336622,0.247058582,0.736015855,0.016925563,7695.35834412265,1901.20432048081,5663.90575118081,130.248272461024,455.789541527419,1287.32176419148,12.2798384955727,1755.39114421447,0.240201305995412,-1.42627793223442
"1483",2011,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",140,"NONE",4.9416424226093,-1.3477592781859,4.71806644691852,0.658428847189522,"Post",0.050336622,0.247058582,0.736015855,0.016925563,147.420657933384,36.4215387065289,108.503941593502,2.49517763335294,432.115541368175,533.994398270879,132.868208976044,1098.9781486151,7.84984391867927,2.06049364862585
"1484",2011,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",1404,"HIGH",7.24708058458576,-0.766370217366974,7.41364513338072,0.888603943214665,"Post",0.050336622,0.247058582,0.736015855,0.016925563,1478.41859813194,365.256002456904,1088.13952855198,25.0230671230538,179.246001205703,5777.83488985399,NA,5957.08089105969,4.24293510759238,1.44525527211134
"1485",2011,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",1752,"NONE",7.46851327149634,-1.74853591620712,7.83031326625217,0.840771209766059,"Post",0.050336622,0.247058582,0.736015855,0.016925563,1844.86423356635,455.789541527419,1357.84932622726,31.225365811674,1939.44693612266,NA,1353.17961243139,3292.62654855405,1.87935305282765,0.630927596782342
"1486",2011,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1661,"HIGH",7.41517510961329,-0.313607864743099,8.19058715757371,0.937740955533804,"Post",0.050336622,0.247058582,0.736015855,0.016925563,1749.04080590965,432.115541368175,1287.32176419148,29.6035003499945,NA,2170.92320185302,228.862446431587,2399.7856482846,1.4447836533923,0.367959589519331
"1487",2011,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",689,"NONE",6.53524127101366,-1.57073744863547,7.93752828058911,0.770707372989868,"Post",0.050336622,0.247058582,0.736015855,0.016925563,725.520237972154,179.246001205703,533.994398270879,12.2798384955727,1691.79321461044,367.166923316594,611.740943000132,2670.70108092717,3.87619895635293,1.35485502303958
"1488",2011,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",7455,"HIGH",8.91664022719884,0.364378725995165,8.07251861804619,1.03103082574684,"Post",0.050336622,0.247058582,0.736015855,0.016925563,7850.1500349527,1939.44693612266,5777.83488985399,132.868208976044,286.131959419937,981.423747802562,905.45225264728,2173.00795986978,0.291483294415799,-1.23277258387053
"1489",2012,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.039858162,0.324353324,0.416212898,0.259433778,NA,NA,NA,NA,764.820255167341,1452.6285242431,154.286253733691,2371.73503314413,NA,NA
"1490",2012,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",5008,"NONE",8.51879191277993,0.192869184263162,7.96142759469977,1.02284764542515,"Post",0.039858162,0.324353324,0.416212898,0.259433778,5215.89602889485,1691.79321461044,2170.92320185302,1353.17961243139,1132.02856672516,247.523392224056,299.115381581778,1678.66734053099,0.33519715266194,-1.09303640485557
"1491",2012,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",847,"HIGH",6.74170069465205,-0.778477677742639,7.49735308836043,0.870244236110797,"Post",0.039858162,0.324353324,0.416212898,0.259433778,882.161329168118,286.131959419937,367.166923316594,228.862446431587,192.894154461374,479.874597534203,32.1542280110493,704.922980006627,0.832258536017269,-0.183612146025357
"1492",2012,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2264,"NONE",7.72488843932307,0.247131521874488,7.43756131606604,1.04044171042934,"Post",0.039858162,0.324353324,0.416212898,0.259433778,2357.98494597003,764.820255167341,981.423747802562,611.740943000132,373.964674235975,51.5854355072901,NA,425.550109743265,0.187963829391901,-1.67150573151442
"1493",2012,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",3351,"HIGH",8.11701408773731,-1.10854608422103,8.69918861733691,0.872898409896792,"Post",0.039858162,0.324353324,0.416212898,0.259433778,3490.10934361554,1132.02856672516,1452.6285242431,905.45225264728,40.2003579350325,NA,522.573756078735,562.774114013767,0.167942140857585,-1.78413575855529
"1494",2012,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",571,"LOW",6.34738920965601,-1.86793668286576,7.08738672994212,0.748418481870641,"Post",0.039858162,0.324353324,0.416212898,0.259433778,594.703800419121,192.894154461374,247.523392224056,154.286253733691,NA,838.371699757135,961.924804364165,1800.2965041213,3.15288354487093,1.14831744517449
"1495",2012,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",1107,"NONE",7.00940893270864,-0.490684044931619,7.68824837741958,0.926243013143339,"Post",0.039858162,0.324353324,0.416212898,0.259433778,1152.95465335196,373.964674235975,479.874597534203,299.115381581778,653.340270977755,1543.22815467187,926.798336789069,3123.3667624387,2.82146952343152,1.03725785682044
"1496",2012,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",119,"NONE",4.77912349311153,-0.949535387071383,6.08226009791494,0.772962849722327,"Post",0.039858162,0.324353324,0.416212898,0.259433778,123.940021453372,40.2003579350325,51.5854355072901,32.1542280110493,1202.6325567119,1486.87431756307,NA,2689.50687427497,22.600898103151,3.11798964456614
"1497",2012,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.039858162,0.324353324,0.416212898,0.259433778,NA,NA,NA,NA,1158.71619930388,NA,NA,1158.71619930388,NA,NA
"1498",2012,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",1934,"NONE",7.56734567601324,0.233883449677985,7.74593985358111,1.03377655234322,"Post",0.039858162,0.324353324,0.416212898,0.259433778,2014.28572681363,653.340270977755,838.371699757135,522.573756078735,NA,NA,NA,0,NA,NA
"1499",2012,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",3560,"NONE",8.17751582384608,-0.158301362522917,7.56528633987613,0.98376108548915,"Post",0.039858162,0.324353324,0.416212898,0.259433778,3707.78551574793,1202.6325567119,1543.22815467187,961.924804364165,NA,NA,NA,0,NA,NA
"1500",2012,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",3430,"NONE",8.14031554015999,0.743817271244594,8.64536387002054,1.13832835197666,"Post",0.039858162,0.324353324,0.416212898,0.259433778,3572.38885365602,1158.71619930388,1486.87431756307,926.798336789069,NA,NA,NA,0,NA,NA
"1501",2012,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.039858162,0.324353324,0.416212898,0.259433778,NA,NA,NA,NA,NA,NA,482.583623762472,482.583623762472,NA,NA
"1502",2012,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.039858162,0.324353324,0.416212898,0.259433778,NA,NA,NA,NA,NA,774.215023664035,NA,774.215023664035,NA,NA
"1503",2012,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.039858162,0.324353324,0.416212898,0.259433778,NA,NA,NA,NA,603.343187159395,NA,121.591618529178,724.934805688574,NA,NA
"1504",2012,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.039858162,0.324353324,0.416212898,0.259433778,NA,NA,NA,NA,NA,195.0709746074,1068.38502147638,1263.45599608378,NA,NA
"1505",2012,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.039858162,0.324353324,0.416212898,0.259433778,NA,NA,NA,NA,152.018160258526,1714.02363021702,499.876653953288,2365.91844442883,NA,NA
"1506",2012,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",1786,"NONE",7.48773376143644,-0.878816681448385,8.5641728852726,0.903932209851473,"Post",0.039858162,0.324353324,0.416212898,0.259433778,1860.1418345859,603.343187159395,774.215023664035,482.583623762472,1335.73290147158,801.958451163754,386.661346922787,2524.35269955813,1.413411365934,0.3460061907974
"1507",2012,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.039858162,0.324353324,0.416212898,0.259433778,NA,NA,NA,NA,624.963547729497,620.325699251531,828.714431175532,2074.00367815656,NA,NA
"1508",2012,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",450,"HIGH",6.10924758276437,-1.72619613443287,7.07127332267984,0.749088053976618,"Post",0.039858162,0.324353324,0.416212898,0.259433778,468.680753395104,152.018160258526,195.0709746074,121.591618529178,483.417749622114,1329.5170647131,NA,1812.93481433521,4.02874403185603,1.3934546727579
"1509",2012,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",3954,"NONE",8.28248300373056,-0.742288235053911,8.03238281556078,0.932404215105341,"Post",0.039858162,0.324353324,0.416212898,0.259433778,4118.14155316498,1335.73290147158,1714.02363021702,1068.38502147638,1036.08821669533,NA,350.198427309501,1386.28664400483,0.350603602429144,-1.04809903150745
"1510",2012,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",1850,"HIGH",7.52294091807237,-0.24496001180287,8.13823008152071,0.951369279977184,"Post",0.039858162,0.324353324,0.416212898,0.259433778,1926.79865284654,624.963547729497,801.958451163754,499.876653953288,NA,4751.57519878784,194.787945715087,4946.36314450292,2.67370980783942,0.983466949170374
"1511",2012,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",1431,"NONE",7.26612877955645,-0.980275472714098,7.64658775972486,0.856901649268325,"Post",0.039858162,0.324353324,0.416212898,0.259433778,1490.40479579643,483.417749622114,620.325699251531,386.661346922787,1156.57232244007,2642.92897884618,NA,3799.50130128625,2.65513717769829,0.976496321042145
"1512",2012,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",3067,"HIGH",8.02845516411425,-0.841583075476537,8.16319405110933,0.928330015164087,"Post",0.039858162,0.324353324,0.416212898,0.259433778,3194.31971258397,1036.08821669533,1329.5170647131,828.714431175532,643.310561072061,NA,941.995186356502,1585.30574742856,0.516891342493826,-0.659922595819951
"1513",2013,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,NA,12781.2137800187,68.2013139381108,12849.4150939568,NA,NA
"1514",2013,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",6172,"NONE",8.72777821348305,0.404691714649677,8.20820604759122,1.04794053979197,"Post",0.013796929,0.184804792,0.759238181,0.055957026,6258.34595479575,1156.57232244007,4751.57519878784,350.198427309501,3111.0521220269,925.371579543581,50.4417371805162,4086.865438751,0.662162255144362,-0.412244654671456
"1515",2013,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",3433,"HIGH",8.14118979345769,0.305351186990809,7.49252097485547,1.05089558462017,"Post",0.013796929,0.184804792,0.759238181,0.055957026,3481.02748911436,643.310561072061,2642.92897884618,194.787945715087,225.243021965808,684.405436118339,NA,909.648458084146,0.264971878265117,-1.32813157838129
"1516",2013,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,166.589888958072,NA,NA,166.589888958072,NA,NA
"1517",2013,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",16602,"HIGH",9.71727844901498,0.392388983071804,8.95134831559386,1.04498979735466,"Post",0.013796929,0.184804792,0.759238181,0.055957026,16834.2611052364,3111.0521220269,12781.2137800187,941.995186356502,NA,NA,NA,0,NA,NA
"1518",2013,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",1202,"LOW",7.09174211509515,-1.21629076385161,6.79571664310119,0.836184877323009,"Post",0.013796929,0.184804792,0.759238181,0.055957026,1218.81591666631,225.243021965808,925.371579543581,68.2013139381108,NA,NA,109.678152947062,109.678152947062,0.0912463834834124,-2.39419192036344
"1519",2013,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",889,"NONE",6.7900972355139,-0.683482750314966,7.48059641458849,0.897262548573878,"Post",0.013796929,0.184804792,0.759238181,0.055957026,901.437063158364,166.589888958072,684.405436118339,50.4417371805162,NA,1488.13915412458,131.749959204903,1619.88911332948,1.82214748406016,0.600015741807766
"1520",2013,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,362.225259118058,1787.61464866905,NA,2149.8399077871,NA,NA
"1521",2013,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,435.120047424797,NA,NA,435.120047424797,NA,NA
"1522",2013,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"1523",2013,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1933,"NONE",7.56682847920833,-0.874469217025884,7.49407816520589,0.910294954943314,"Post",0.013796929,0.184804792,0.759238181,0.055957026,1960.04256814974,362.225259118058,1488.13915412458,109.678152947062,NA,NA,NA,0,NA,NA
"1524",2013,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",2322,"NONE",7.75018416225784,0.450463111875435,8.45866228956032,1.08377302101058,"Post",0.013796929,0.184804792,0.759238181,0.055957026,2354.48465765323,435.120047424797,1787.61464866905,131.749959204903,NA,NA,NA,0,NA,NA
"1525",2013,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"1526",2013,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"1527",2013,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,NA,NA,89.7057215774985,89.7057215774985,NA,NA
"1528",2013,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,NA,1217.14847525657,137.537425113129,1354.6859003697,NA,NA
"1529",2013,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,296.263908259519,1866.14035675012,432.414487123413,2594.81875213305,NA,NA
"1530",2013,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,454.233847957669,5867.10216946891,176.57445006273,6497.91046748931,NA,NA
"1531",2013,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",NA,"NONE",NA,NA,NA,NA,"Post",0.013796929,0.184804792,0.759238181,0.055957026,NA,NA,NA,NA,1428.10072412764,2395.80395635576,232.690173427781,4056.59485391118,NA,NA
"1532",2013,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",1581,"HIGH",7.36581283720947,-0.666212906867602,6.95922761323151,0.903162350098204,"Post",0.013796929,0.184804792,0.759238181,0.055957026,1603.11810669671,296.263908259519,1217.14847525657,89.7057215774985,583.158306453905,3157.19538078887,NA,3740.35368724278,2.36581510894546,0.861122617509251
"1533",2013,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",2424,"NONE",7.7931743471892,-1.34718259600449,7.85137810450402,0.877320075042368,"Post",0.013796929,0.184804792,0.759238181,0.055957026,2457.91163227882,454.233847957669,1866.14035675012,137.537425113129,768.487215542244,NA,344.390636436,1112.87785197824,0.4591080247435,-0.77846974858654
"1534",2013,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",7621,"HIGH",8.93866287366612,0.656868443822359,8.12345435693443,1.13040489812294,"Post",0.013796929,0.184804792,0.759238181,0.055957026,7727.61738844758,1428.10072412764,5867.10216946891,432.414487123413,NA,6169.09844292,NA,6169.09844292,0.809486739656213,-0.211354886905085
"1535",2013,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",3112,"NONE",8.04302088529828,-0.352647770130125,7.29304286857251,0.948521292535143,"Post",0.013796929,0.184804792,0.759238181,0.055957026,3155.53671602793,583.158306453905,2395.80395635576,176.57445006273,2138.510920644,NA,NA,2138.510920644,0.687182172443445,-0.375155850960234
